quarter,quarter_qf,hb,hbqf,location,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beds,all_staffed_beds_qf,total_occupied_beds,total_occupied_beds_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf,q,date
Q1,NA,NA,NA,SB0801,d,C9,NA,Plastic Surgery,NA,23,NA,23,NA,0.25555555555555554,NA,0.25555555555555554,NA,100,NA,Q1,2017-01-01
Q2,NA,NA,NA,SB0801,d,C9,NA,Plastic Surgery,NA,9,NA,9,NA,0.0989010989010989,NA,0.0989010989010989,NA,100,NA,Q2,2017-04-01
Q3,NA,NA,NA,SB0801,d,C9,NA,Plastic Surgery,NA,11,NA,11,NA,0.11956521739130437,NA,0.11956521739130437,NA,100,NA,Q3,2017-07-01
Q4,NA,NA,NA,SB0801,d,C9,NA,Plastic Surgery,NA,10,NA,10,NA,0.10869565217391304,NA,0.10869565217391304,NA,100,NA,Q4,2017-10-01
Q1,NA,NA,NA,SB0801,d,C9,NA,Plastic Surgery,NA,12,NA,12,NA,0.13333333333333333,NA,0.13333333333333333,NA,100,NA,Q1,2018-01-01
Q2,NA,NA,NA,SB0801,d,C9,NA,Plastic Surgery,NA,9,NA,9,NA,0.0989010989010989,NA,0.0989010989010989,NA,100,NA,Q2,2018-04-01
Q3,NA,NA,NA,SB0801,d,C9,NA,Plastic Surgery,NA,4,NA,4,NA,0.04347826086956521,NA,0.04347826086956521,NA,100,NA,Q3,2018-07-01
Q4,NA,NA,NA,SB0801,d,C9,NA,Plastic Surgery,NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA,Q4,2018-10-01
Q2,NA,NA,NA,SB0801,d,C9,NA,Plastic Surgery,NA,3,NA,3,NA,0.03296703296703297,NA,0.03296703296703297,NA,100,NA,Q2,2020-04-01
Q3,NA,NA,NA,SB0801,d,C9,NA,Plastic Surgery,NA,5,NA,5,NA,0.05434782608695652,NA,0.05434782608695652,NA,100,NA,Q3,2020-07-01
Q1,NA,NA,NA,SB0801,d,C9,NA,Plastic Surgery,NA,16,NA,16,NA,0.17777777777777778,NA,0.17777777777777778,NA,100,NA,Q1,2021-01-01
Q2,p,NA,NA,SB0801,d,C9,NA,Plastic Surgery,NA,6,NA,6,NA,0.06593406593406594,NA,0.06593406593406594,NA,100,NA,Q2,2021-04-01
Q2,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,146,NA,146,NA,1.6043956043956045,NA,1.6043956043956045,NA,100,NA,Q2,2016-04-01
Q3,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,119,NA,119,NA,1.2934782608695652,NA,1.2934782608695652,NA,100,NA,Q3,2016-07-01
Q4,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,119,NA,114,NA,1.2934782608695652,NA,1.2391304347826086,NA,95.7983193277311,NA,Q4,2016-10-01
Q1,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,123,NA,122,NA,1.3666666666666667,NA,1.3555555555555556,NA,99.1869918699187,NA,Q1,2017-01-01
Q2,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,136,NA,132,NA,1.4945054945054943,NA,1.4505494505494505,NA,97.05882352941175,NA,Q2,2017-04-01
Q3,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,144,NA,144,NA,1.565217391304348,NA,1.565217391304348,NA,100,NA,Q3,2017-07-01
Q4,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,134,NA,134,NA,1.4565217391304348,NA,1.4565217391304348,NA,100,NA,Q4,2017-10-01
Q1,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,159,NA,159,NA,1.7666666666666666,NA,1.7666666666666666,NA,100,NA,Q1,2018-01-01
Q2,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,174,NA,174,NA,1.912087912087912,NA,1.912087912087912,NA,100,NA,Q2,2018-04-01
Q3,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,158,NA,158,NA,1.7173913043478262,NA,1.7173913043478262,NA,100,NA,Q3,2018-07-01
Q4,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,158,NA,158,NA,1.7173913043478262,NA,1.7173913043478262,NA,100,NA,Q4,2018-10-01
Q1,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,185,NA,185,NA,2.0555555555555554,NA,2.0555555555555554,NA,100,NA,Q1,2019-01-01
Q2,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,139,NA,139,NA,1.5274725274725274,NA,1.5274725274725274,NA,100,NA,Q2,2019-04-01
Q3,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,134,NA,134,NA,1.4565217391304348,NA,1.4565217391304348,NA,100,NA,Q3,2019-07-01
Q4,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,140,NA,140,NA,1.5217391304347827,NA,1.5217391304347827,NA,100,NA,Q4,2019-10-01
Q1,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,144,NA,144,NA,1.5824175824175823,NA,1.5824175824175823,NA,100,NA,Q1,2020-01-01
Q2,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,32,NA,32,NA,0.3516483516483517,NA,0.3516483516483517,NA,100,NA,Q2,2020-04-01
Q3,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,115,NA,115,NA,1.25,NA,1.25,NA,100,NA,Q3,2020-07-01
Q4,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,104,NA,101,NA,1.1304347826086956,NA,1.0978260869565215,NA,97.11538461538464,NA,Q4,2020-10-01
Q1,NA,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,118,NA,110,NA,1.3111111111111111,NA,1.2222222222222223,NA,93.22033898305084,NA,Q1,2021-01-01
Q2,p,NA,NA,SB0801,d,AQ,NA,Respiratory Medicine,NA,139,NA,139,NA,1.5274725274725274,NA,1.5274725274725274,NA,100,NA,Q2,2021-04-01
Q2,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,13470,NA,10094,NA,148.021978021978,NA,110.92307692307692,NA,74.93689680772087,NA,Q2,2016-04-01
Q3,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,13802,NA,10096,NA,150.02173913043478,NA,109.7391304347826,NA,73.14881901173743,NA,Q3,2016-07-01
Q4,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,13555,NA,9773,NA,147.33695652173913,NA,106.22826086956522,NA,72.09885651051273,NA,Q4,2016-10-01
Q1,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,13193,NA,9415,NA,146.5888888888889,NA,104.61111111111111,NA,71.36360191010384,NA,Q1,2017-01-01
Q2,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,12907,NA,9214,NA,141.83516483516485,NA,101.25274725274726,NA,71.38761912140698,NA,Q2,2017-04-01
Q3,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,12790,NA,9366,NA,139.02173913043478,NA,101.80434782608695,NA,73.22908522283034,NA,Q3,2017-07-01
Q4,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,13390,NA,9988,NA,145.54347826086956,NA,108.56521739130434,NA,74.59297983569829,NA,Q4,2017-10-01
Q1,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,13127,NA,9662,NA,145.85555555555555,NA,107.35555555555555,NA,73.60402224422945,NA,Q1,2018-01-01
Q2,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,13069,NA,9881,NA,143.6153846153846,NA,108.58241758241758,NA,75.60639681689494,NA,Q2,2018-04-01
Q3,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,12920,NA,9836,NA,140.43478260869566,NA,106.91304347826087,NA,76.13003095975233,NA,Q3,2018-07-01
Q4,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,11774,NA,9033,NA,127.97826086956522,NA,98.18478260869566,NA,76.71989128588416,NA,Q4,2018-10-01
Q1,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,11841,NA,8986,NA,131.56666666666666,NA,99.84444444444443,NA,75.88886073811334,NA,Q1,2019-01-01
Q2,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,12153,NA,9395,NA,133.54945054945054,NA,103.24175824175823,NA,77.30601497572617,NA,Q2,2019-04-01
Q3,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,12518,NA,9581,NA,136.06521739130434,NA,104.1413043478261,NA,76.5377855887522,NA,Q3,2019-07-01
Q4,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,12872,NA,9243,NA,139.91304347826087,NA,100.46739130434784,NA,71.80702299564948,NA,Q4,2019-10-01
Q1,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,12060,NA,8523,NA,132.52747252747253,NA,93.65934065934066,NA,70.67164179104478,NA,Q1,2020-01-01
Q2,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,9819,NA,4775,NA,107.9010989010989,NA,52.472527472527474,NA,48.63020674203076,NA,Q2,2020-04-01
Q3,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,11215,NA,6808,NA,121.90217391304348,NA,74,NA,60.70441373160945,NA,Q3,2020-07-01
Q4,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,11894,NA,8515,NA,129.2826086956522,NA,92.55434782608695,NA,71.5907180090802,NA,Q4,2020-10-01
Q1,NA,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,12151,NA,8862,NA,135.01111111111112,NA,98.46666666666668,NA,72.93226894905769,NA,Q1,2021-01-01
Q2,p,NA,NA,SB0801,d,NA,z,Surgery Grouping,d,12572,NA,8964,NA,138.15384615384616,NA,98.50549450549453,NA,71.30130448615972,NA,Q2,2021-04-01
Q2,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,5486,NA,4629,NA,60.285714285714285,NA,50.86813186813187,NA,84.37841779074007,NA,Q2,2016-04-01
Q3,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,5748,NA,4584,NA,62.47826086956522,NA,49.82608695652174,NA,79.74947807933195,NA,Q3,2016-07-01
Q4,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,5427,NA,4112,NA,58.98913043478261,NA,44.69565217391305,NA,75.76930163994841,NA,Q4,2016-10-01
Q1,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,5329,NA,4088,NA,59.21111111111111,NA,45.422222222222224,NA,76.7123287671233,NA,Q1,2017-01-01
Q2,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,5252,NA,3722,NA,57.714285714285715,NA,40.9010989010989,NA,70.86824067022086,NA,Q2,2017-04-01
Q3,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,5039,NA,3738,NA,54.77173913043478,NA,40.630434782608695,NA,74.18138519547529,NA,Q3,2017-07-01
Q4,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,5535,NA,4263,NA,60.16304347826087,NA,46.33695652173913,NA,77.0189701897019,NA,Q4,2017-10-01
Q1,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,5262,NA,3720,NA,58.46666666666667,NA,41.333333333333336,NA,70.69555302166476,NA,Q1,2018-01-01
Q2,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,5190,NA,3768,NA,57.03296703296704,NA,41.40659340659341,NA,72.60115606936417,NA,Q2,2018-04-01
Q3,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,5172,NA,3853,NA,56.21739130434783,NA,41.880434782608695,NA,74.49729311678267,NA,Q3,2018-07-01
Q4,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,4503,NA,3441,NA,48.94565217391305,NA,37.40217391304348,NA,76.41572285143236,NA,Q4,2018-10-01
Q1,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,4572,NA,3303,NA,50.8,NA,36.7,NA,72.24409448818898,NA,Q1,2019-01-01
Q2,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,4681,NA,3163,NA,51.43956043956044,NA,34.75824175824176,NA,67.57103183080538,NA,Q2,2019-04-01
Q3,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,4840,NA,3350,NA,52.608695652173914,NA,36.41304347826087,NA,69.21487603305785,NA,Q3,2019-07-01
Q4,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,4948,NA,3031,NA,53.78260869565217,NA,32.94565217391305,NA,61.2570735650768,NA,Q4,2019-10-01
Q1,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,4519,NA,2640,NA,49.65934065934066,NA,29.01098901098901,NA,58.42000442575791,NA,Q1,2020-01-01
Q2,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,1997,NA,551,NA,21.945054945054945,NA,6.054945054945055,NA,27.591387080620933,NA,Q2,2020-04-01
Q3,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,2777,NA,1198,NA,30.184782608695652,NA,13.021739130434783,NA,43.140079222182216,NA,Q3,2020-07-01
Q4,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,4475,NA,2681,NA,48.641304347826086,NA,29.14130434782609,NA,59.910614525139664,NA,Q4,2020-10-01
Q1,NA,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,4413,NA,3273,NA,49.03333333333333,NA,36.36666666666667,NA,74.16723317471109,NA,Q1,2021-01-01
Q2,p,NA,NA,SB0801,d,C8,NA,Trauma and Orthopaedic Surgery,NA,3794,NA,3243,NA,41.69230769230769,NA,35.637362637362635,NA,85.47706905640484,NA,Q2,2021-04-01
Q2,NA,NA,NA,SB0801,d,CB,NA,Urology,NA,2,NA,2,NA,0.02197802197802198,NA,0.02197802197802198,NA,100,NA,Q2,2018-04-01
Q2,NA,NA,NA,SB0801,d,CB,NA,Urology,NA,1,NA,1,NA,0.01098901098901099,NA,0.01098901098901099,NA,100,NA,Q2,2019-04-01
Q2,NA,NA,NA,SB0801,d,CB,NA,Urology,NA,87,NA,87,NA,0.956043956043956,NA,0.956043956043956,NA,100,NA,Q2,2020-04-01
Q3,NA,NA,NA,SB0801,d,CB,NA,Urology,NA,153,NA,153,NA,1.6630434782608696,NA,1.6630434782608696,NA,100,NA,Q3,2020-07-01
Q4,NA,NA,NA,SB0801,d,CB,NA,Urology,NA,232,NA,232,NA,2.5217391304347827,NA,2.5217391304347827,NA,100,NA,Q4,2020-10-01
Q1,NA,NA,NA,SB0801,d,CB,NA,Urology,NA,143,NA,143,NA,1.5888888888888888,NA,1.5888888888888888,NA,100,NA,Q1,2021-01-01
Q2,p,NA,NA,SB0801,d,CB,NA,Urology,NA,156,NA,156,NA,1.7142857142857142,NA,1.7142857142857142,NA,100,NA,Q2,2021-04-01
Q2,NA,NA,NA,SB0801,d,NA,z,Women and Newborn Grouping,d,51,NA,51,NA,0.5604395604395604,NA,0.5604395604395604,NA,100,NA,Q2,2020-04-01
Q3,NA,NA,NA,SB0801,d,NA,z,Women and Newborn Grouping,d,82,NA,82,NA,0.8913043478260869,NA,0.8913043478260869,NA,100,NA,Q3,2020-07-01
Q4,NA,NA,NA,SB0801,d,NA,z,Women and Newborn Grouping,d,91,NA,91,NA,0.9891304347826086,NA,0.9891304347826086,NA,100,NA,Q4,2020-10-01
Q1,NA,NA,NA,SB0801,d,NA,z,Women and Newborn Grouping,d,83,NA,83,NA,0.9222222222222224,NA,0.9222222222222224,NA,100,NA,Q1,2021-01-01
Q2,p,NA,NA,SB0801,d,NA,z,Women and Newborn Grouping,d,79,NA,79,NA,0.8681318681318682,NA,0.8681318681318682,NA,100,NA,Q2,2021-04-01
Q2,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,396,NA,252,NA,4.351648351648351,NA,2.769230769230769,NA,63.63636363636363,NA,Q2,2016-04-01
Q3,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,345,NA,249,NA,3.75,NA,2.7065217391304346,NA,72.17391304347825,NA,Q3,2016-07-01
Q4,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,323,NA,200,NA,3.510869565217391,NA,2.1739130434782608,NA,61.91950464396285,NA,Q4,2016-10-01
Q1,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,373,NA,269,NA,4.144444444444445,NA,2.988888888888889,NA,72.11796246648792,NA,Q1,2017-01-01
Q2,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,404,NA,404,NA,4.43956043956044,NA,4.43956043956044,NA,100,NA,Q2,2017-04-01
Q3,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,388,NA,388,NA,4.217391304347826,NA,4.217391304347826,NA,100,NA,Q3,2017-07-01
Q4,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,346,NA,346,NA,3.760869565217391,NA,3.760869565217391,NA,100,NA,Q4,2017-10-01
Q1,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,216,NA,216,NA,2.4,NA,2.4,NA,100,NA,Q1,2018-01-01
Q2,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,254,NA,254,NA,2.791208791208791,NA,2.791208791208791,NA,100,NA,Q2,2018-04-01
Q3,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,220,NA,220,NA,2.391304347826087,NA,2.391304347826087,NA,100,NA,Q3,2018-07-01
Q4,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,262,NA,262,NA,2.847826086956522,NA,2.847826086956522,NA,100,NA,Q4,2018-10-01
Q1,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,278,NA,278,NA,3.088888888888889,NA,3.088888888888889,NA,100,NA,Q1,2019-01-01
Q2,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,159,NA,159,NA,1.7472527472527473,NA,1.7472527472527473,NA,100,NA,Q2,2019-04-01
Q3,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,126,NA,126,NA,1.3695652173913044,NA,1.3695652173913044,NA,100,NA,Q3,2019-07-01
Q4,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,101,NA,101,NA,1.0978260869565215,NA,1.0978260869565215,NA,100,NA,Q4,2019-10-01
Q1,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,49,NA,49,NA,0.5384615384615384,NA,0.5384615384615384,NA,100,NA,Q1,2020-01-01
Q2,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,56,NA,56,NA,0.6153846153846154,NA,0.6153846153846154,NA,100,NA,Q2,2020-04-01
Q3,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,49,NA,49,NA,0.532608695652174,NA,0.532608695652174,NA,100,NA,Q3,2020-07-01
Q4,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,42,NA,42,NA,0.4565217391304347,NA,0.4565217391304347,NA,100,NA,Q4,2020-10-01
Q1,NA,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,40,NA,40,NA,0.4444444444444444,NA,0.4444444444444444,NA,100,NA,Q1,2021-01-01
Q2,p,Ayrshire & Arran,NA,S08000015,d,C2,NA,Accident & Emergency,NA,42,NA,42,NA,0.4615384615384616,NA,0.4615384615384616,NA,100,NA,Q2,2021-04-01
Q2,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,88338,NA,82057,NA,970.7472527472528,NA,901.7252747252747,NA,92.8898095949648,NA,Q2,2016-04-01
Q3,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,89440,NA,82613,NA,972.1739130434784,NA,897.9673913043479,NA,92.36694991055457,NA,Q3,2016-07-01
Q4,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,92529,NA,86401,NA,1005.75,NA,939.141304347826,NA,93.3772114688368,NA,Q4,2016-10-01
Q1,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,93171,NA,88147,NA,1035.2333333333331,NA,979.4111111111112,NA,94.60776421848,NA,Q1,2017-01-01
Q2,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,93471,NA,85445,NA,1027.1538461538462,NA,938.956043956044,NA,91.41337955087674,NA,Q2,2017-04-01
Q3,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,93257,NA,85931,NA,1013.6630434782608,NA,934.032608695652,NA,92.14428943671788,NA,Q3,2017-07-01
Q4,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,96790,NA,89433,NA,1052.0652173913045,NA,972.0978260869564,NA,92.3990081620002,NA,Q4,2017-10-01
Q1,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,97321,NA,89818,NA,1081.3444444444444,NA,997.9777777777778,NA,92.29046146258258,NA,Q1,2018-01-01
Q2,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,90737,NA,83870,NA,997.10989010989,NA,921.6483516483516,NA,92.43197372626382,NA,Q2,2018-04-01
Q3,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,86024,NA,79863,NA,935.0434782608696,NA,868.0760869565217,NA,92.8380451966893,NA,Q3,2018-07-01
Q4,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,85405,NA,79521,NA,928.3152173913044,NA,864.3586956521739,NA,93.11047362566592,NA,Q4,2018-10-01
Q1,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,85491,NA,81775,NA,949.9,NA,908.6111111111112,NA,95.65334362681452,NA,Q1,2019-01-01
Q2,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,84452,NA,79924,NA,928.043956043956,NA,878.2857142857143,NA,94.63837446123242,NA,Q2,2019-04-01
Q3,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,85118,NA,80009,NA,925.195652173913,NA,869.6630434782609,NA,93.99774430790198,NA,Q3,2019-07-01
Q4,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,86469,NA,81597,NA,939.8804347826087,NA,886.9239130434783,NA,94.365610796933,NA,Q4,2019-10-01
Q1,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,87439,NA,79602,NA,960.868131868132,NA,874.7472527472528,NA,91.03718020562908,NA,Q1,2020-01-01
Q2,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,79260,NA,58335,NA,870.989010989011,NA,641.0439560439561,NA,73.5995457986374,NA,Q2,2020-04-01
Q3,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,81232,NA,72179,NA,882.9565217391304,NA,784.554347826087,NA,88.85537719125469,NA,Q3,2020-07-01
Q4,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,88117,NA,77380,NA,957.7934782608696,NA,841.0869565217391,NA,87.81506406255319,NA,Q4,2020-10-01
Q1,NA,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,86788,NA,76215,NA,964.3111111111112,NA,846.8333333333334,NA,87.81744019910587,NA,Q1,2021-01-01
Q2,p,Ayrshire & Arran,NA,S08000015,d,NA,z,All Acute,d,86764,NA,77846,NA,953.4505494505496,NA,855.4505494505495,NA,89.72154349730303,NA,Q2,2021-04-01
Q2,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,138965,NA,118166,NA,1527.0879120879122,NA,1298.5274725274726,NA,85.0329219587666,NA,Q2,2016-04-01
Q3,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,138812,NA,120116,NA,1508.8260869565215,NA,1305.608695652174,NA,86.53142379621359,NA,Q3,2016-07-01
Q4,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,140841,NA,122236,NA,1530.8804347826087,NA,1328.6521739130435,NA,86.79006823297193,NA,Q4,2016-10-01
Q1,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,138644,NA,121790,NA,1540.4888888888888,NA,1353.2222222222222,NA,87.84368598713252,NA,Q1,2017-01-01
Q2,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,139351,NA,118598,NA,1531.3296703296703,NA,1303.2747252747254,NA,85.10739068969725,NA,Q2,2017-04-01
Q3,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,139133,NA,120189,NA,1512.3152173913045,NA,1306.4021739130435,NA,86.38425104037145,NA,Q3,2017-07-01
Q4,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,142197,NA,124643,NA,1545.6195652173913,NA,1354.8152173913045,NA,87.65515446880032,NA,Q4,2017-10-01
Q1,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,141280,NA,123755,NA,1569.7777777777778,NA,1375.0555555555557,NA,87.59555492638732,NA,Q1,2018-01-01
Q2,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,135049,NA,117682,NA,1484.0549450549452,NA,1293.2087912087911,NA,87.1402231782538,NA,Q2,2018-04-01
Q3,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,129342,NA,111857,NA,1405.891304347826,NA,1215.8369565217392,NA,86.48157597686755,NA,Q3,2018-07-01
Q4,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,128415,NA,112404,NA,1395.8152173913045,NA,1221.7826086956522,NA,87.53183039364562,NA,Q4,2018-10-01
Q1,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,127225,NA,113176,NA,1413.611111111111,NA,1257.5111111111112,NA,88.95735900962862,NA,Q1,2019-01-01
Q2,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,125097,NA,111417,NA,1374.6923076923076,NA,1224.362637362637,NA,89.0644859588959,NA,Q2,2019-04-01
Q3,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,125044,NA,112458,NA,1359.1739130434785,NA,1222.3695652173913,NA,89.93474297047439,NA,Q3,2019-07-01
Q4,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,127096,NA,113932,NA,1381.4782608695652,NA,1238.391304347826,NA,89.64247497954302,NA,Q4,2019-10-01
Q1,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,128273,NA,109791,NA,1409.5934065934066,NA,1206.4945054945056,NA,85.59166777108199,NA,Q1,2020-01-01
Q2,NA,Ayrshire & Arran,NA,S08000015,d,Z9,d,All Specialties,d,118227,NA,83771,NA,1299.1978021978025,NA,920.5604395604396,NA,70.8560650274472,NA,Q2,2020-04-01
