date,quarter,hb,admission_type,specialty,specialty_name,episodes,length_of_episode,average_length_of_episode,spells,length_of_spell,average_length_of_spell
2017-07-01,Q3,Fife,Emergency Inpatients,A2,Cardiology,338,441,1.30473372781065,760,3085,4.05921052631579
2017-10-01,Q4,Fife,Emergency Inpatients,A2,Cardiology,326,418,1.28220858895706,710,2962,4.17183098591549
2018-01-01,Q1,Fife,Emergency Inpatients,A2,Cardiology,330,508,1.53939393939394,826,4045,4.89709443099274
2018-04-01,Q2,Fife,Emergency Inpatients,A2,Cardiology,329,450,1.3677811550152,764,3205,4.19502617801047
2018-07-01,Q3,Fife,Emergency Inpatients,A2,Cardiology,307,478,1.55700325732899,768,3247,4.22786458333333
2018-10-01,Q4,Fife,Emergency Inpatients,A2,Cardiology,341,437,1.28152492668622,828,3537,4.27173913043478
2019-01-01,Q1,Fife,Emergency Inpatients,A2,Cardiology,289,526,1.82006920415225,763,3496,4.58191349934469
2019-04-01,Q2,Fife,Emergency Inpatients,A2,Cardiology,313,467,1.49201277955272,798,3224,4.04010025062657
2019-07-01,Q3,Fife,Emergency Inpatients,A2,Cardiology,346,486,1.40462427745665,847,3454,4.07792207792208
2019-10-01,Q4,Fife,Emergency Inpatients,A2,Cardiology,341,532,1.56011730205279,808,3505,4.33787128712871
2020-01-01,Q1,Fife,Emergency Inpatients,A2,Cardiology,333,517,1.55255255255255,845,3502,4.14437869822485
2020-04-01,Q2,Fife,Emergency Inpatients,A2,Cardiology,253,354,1.39920948616601,617,2011,3.25931928687196
2020-07-01,Q3,Fife,Emergency Inpatients,A2,Cardiology,270,495,1.83333333333333,722,2779,3.84903047091413
2020-10-01,Q4,Fife,Emergency Inpatients,A2,Cardiology,286,474,1.65734265734266,767,2983,3.88917861799218
2021-01-01,Q1,Fife,Emergency Inpatients,A2,Cardiology,285,423,1.48421052631579,712,2703,3.79634831460674
2021-04-01,Q2,Fife,Emergency Inpatients,A2,Cardiology,272,418,1.53676470588235,717,2810,3.91910739191074
2016-04-01,Q2,Fife,Emergency Inpatients,A6,Infectious Diseases,0,0,NA,0,0,NA
2016-07-01,Q3,Fife,Emergency Inpatients,A6,Infectious Diseases,0,0,NA,0,0,NA
2017-01-01,Q1,Fife,Emergency Inpatients,A6,Infectious Diseases,0,5,NA,0,5,NA
2020-01-01,Q1,Fife,Emergency Inpatients,A7,Dermatology,5,0,0,5,0,0
2020-04-01,Q2,Fife,Emergency Inpatients,A7,Dermatology,15,5,0.333333333333333,18,8,0.444444444444444
2016-04-01,Q2,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,0,5,NA,46,291,6.32608695652174
2016-07-01,Q3,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,0,15,NA,119,896,7.52941176470588
2016-10-01,Q4,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,5,40,8,158,1218,7.70886075949367
2017-01-01,Q1,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,0,5,NA,142,1102,7.76056338028169
2017-04-01,Q2,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,10,11,1.1,141,1030,7.30496453900709
2017-07-01,Q3,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,5,18,3.6,149,986,6.61744966442953
2017-10-01,Q4,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,5,10,2,176,1068,6.06818181818182
2018-01-01,Q1,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,14,19,1.35714285714286,224,1633,7.29017857142857
2018-04-01,Q2,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,10,10,1,210,1399,6.66190476190476
2018-07-01,Q3,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,10,20,2,225,1369,6.08444444444444
2018-10-01,Q4,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,5,10,2,205,1629,7.94634146341463
2019-01-01,Q1,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,5,15,3,194,1487,7.66494845360825
2019-04-01,Q2,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,5,27,5.4,177,1163,6.57062146892655
2019-07-01,Q3,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,5,35,7,150,1015,6.76666666666667
2019-10-01,Q4,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,5,15,3,163,1219,7.47852760736196
2020-01-01,Q1,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,10,55,5.5,140,1089,7.77857142857143
2020-04-01,Q2,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,0,0,NA,10,40,4
2020-07-01,Q3,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,5,5,1,30,140,4.66666666666667
2020-10-01,Q4,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,5,0,0,25,85,3.4
2021-01-01,Q1,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,0,0,NA,15,50,3.33333333333333
2021-04-01,Q2,Fife,Emergency Inpatients,A8,Endocrinology & Diabetes,0,0,NA,11,21,1.90909090909091
2016-04-01,Q2,Fife,Emergency Inpatients,A9,Gastroenterology,27,165,6.11111111111111,405,2087,5.15308641975309
2016-07-01,Q3,Fife,Emergency Inpatients,A9,Gastroenterology,27,83,3.07407407407407,315,1622,5.14920634920635
2016-10-01,Q4,Fife,Emergency Inpatients,A9,Gastroenterology,19,113,5.94736842105263,315,1592,5.05396825396825
2017-01-01,Q1,Fife,Emergency Inpatients,A9,Gastroenterology,11,61,5.54545454545455,322,2182,6.77639751552795
2017-04-01,Q2,Fife,Emergency Inpatients,A9,Gastroenterology,23,133,5.78260869565217,398,1816,4.56281407035176
2017-07-01,Q3,Fife,Emergency Inpatients,A9,Gastroenterology,20,83,4.15,381,1869,4.90551181102362
2017-10-01,Q4,Fife,Emergency Inpatients,A9,Gastroenterology,32,268,8.375,361,1986,5.50138504155125
2018-01-01,Q1,Fife,Emergency Inpatients,A9,Gastroenterology,36,147,4.08333333333333,403,2066,5.12655086848635
2018-04-01,Q2,Fife,Emergency Inpatients,A9,Gastroenterology,33,126,3.81818181818182,383,2159,5.63707571801567
2018-07-01,Q3,Fife,Emergency Inpatients,A9,Gastroenterology,48,145,3.02083333333333,381,1779,4.66929133858268
2018-10-01,Q4,Fife,Emergency Inpatients,A9,Gastroenterology,43,187,4.34883720930233,392,2081,5.30867346938776
2019-01-01,Q1,Fife,Emergency Inpatients,A9,Gastroenterology,35,160,4.57142857142857,488,2587,5.30122950819672
2019-04-01,Q2,Fife,Emergency Inpatients,A9,Gastroenterology,24,107,4.45833333333333,435,2395,5.50574712643678
2019-07-01,Q3,Fife,Emergency Inpatients,A9,Gastroenterology,33,184,5.57575757575758,455,3005,6.6043956043956
2019-10-01,Q4,Fife,Emergency Inpatients,A9,Gastroenterology,35,217,6.2,450,2775,6.16666666666667
2020-01-01,Q1,Fife,Emergency Inpatients,A9,Gastroenterology,23,74,3.21739130434783,466,3051,6.54721030042918
2020-04-01,Q2,Fife,Emergency Inpatients,A9,Gastroenterology,35,171,4.88571428571429,325,2098,6.45538461538462
2020-07-01,Q3,Fife,Emergency Inpatients,A9,Gastroenterology,41,91,2.21951219512195,406,2355,5.80049261083744
2020-10-01,Q4,Fife,Emergency Inpatients,A9,Gastroenterology,37,174,4.7027027027027,346,1712,4.94797687861272
2021-01-01,Q1,Fife,Emergency Inpatients,A9,Gastroenterology,40,109,2.725,429,2386,5.56177156177156
2021-04-01,Q2,Fife,Emergency Inpatients,A9,Gastroenterology,29,144,4.96551724137931,345,1608,4.66086956521739
2016-04-01,Q2,Fife,Emergency Inpatients,AB,Geriatric Medicine,15,290,19.3333333333333,722,17701,24.516620498615
2016-07-01,Q3,Fife,Emergency Inpatients,AB,Geriatric Medicine,10,202,20.2,672,18822,28.0089285714286
2016-10-01,Q4,Fife,Emergency Inpatients,AB,Geriatric Medicine,15,105,7,726,18993,26.1611570247934
2017-01-01,Q1,Fife,Emergency Inpatients,AB,Geriatric Medicine,10,177,17.7,617,13657,22.1345218800648
2017-04-01,Q2,Fife,Emergency Inpatients,AB,Geriatric Medicine,23,203,8.82608695652174,709,17645,24.8871650211566
2017-07-01,Q3,Fife,Emergency Inpatients,AB,Geriatric Medicine,25,311,12.44,756,18409,24.3505291005291
2017-10-01,Q4,Fife,Emergency Inpatients,AB,Geriatric Medicine,15,245,16.3333333333333,702,17248,24.5698005698006
2018-01-01,Q1,Fife,Emergency Inpatients,AB,Geriatric Medicine,11,231,21,830,19616,23.633734939759
2018-04-01,Q2,Fife,Emergency Inpatients,AB,Geriatric Medicine,19,162,8.52631578947368,729,17875,24.519890260631
2018-07-01,Q3,Fife,Emergency Inpatients,AB,Geriatric Medicine,30,223,7.43333333333333,726,17895,24.6487603305785
2018-10-01,Q4,Fife,Emergency Inpatients,AB,Geriatric Medicine,24,162,6.75,776,18809,24.2384020618557
2019-01-01,Q1,Fife,Emergency Inpatients,AB,Geriatric Medicine,32,138,4.3125,775,18633,24.0425806451613
2019-04-01,Q2,Fife,Emergency Inpatients,AB,Geriatric Medicine,28,339,12.1071428571429,780,19998,25.6384615384615
2019-07-01,Q3,Fife,Emergency Inpatients,AB,Geriatric Medicine,28,353,12.6071428571429,740,18203,24.5986486486486
2019-10-01,Q4,Fife,Emergency Inpatients,AB,Geriatric Medicine,25,254,10.16,781,18930,24.2381562099872
2020-01-01,Q1,Fife,Emergency Inpatients,AB,Geriatric Medicine,32,375,11.71875,741,22350,30.1619433198381
2020-04-01,Q2,Fife,Emergency Inpatients,AB,Geriatric Medicine,29,133,4.58620689655172,465,11630,25.010752688172
2020-07-01,Q3,Fife,Emergency Inpatients,AB,Geriatric Medicine,35,240,6.85714285714286,685,15083,22.0189781021898
2020-10-01,Q4,Fife,Emergency Inpatients,AB,Geriatric Medicine,31,64,2.06451612903226,802,15492,19.3167082294264
2021-01-01,Q1,Fife,Emergency Inpatients,AB,Geriatric Medicine,19,69,3.63157894736842,727,14525,19.9793672627235
2021-04-01,Q2,Fife,Emergency Inpatients,AB,Geriatric Medicine,23,160,6.95652173913043,755,12255,16.2317880794702
2016-07-01,Q3,Fife,Emergency Inpatients,AD,Medical Oncology,0,5,NA,0,5,NA
2016-10-01,Q4,Fife,Emergency Inpatients,AD,Medical Oncology,0,0,NA,0,0,NA
2017-04-01,Q2,Fife,Emergency Inpatients,AD,Medical Oncology,13,0,0,13,0,0
2017-10-01,Q4,Fife,Emergency Inpatients,AD,Medical Oncology,15,5,0.333333333333333,15,5,0.333333333333333
2018-01-01,Q1,Fife,Emergency Inpatients,AD,Medical Oncology,0,0,NA,0,0,NA
2018-04-01,Q2,Fife,Emergency Inpatients,AD,Medical Oncology,0,0,NA,0,0,NA
2018-07-01,Q3,Fife,Emergency Inpatients,AD,Medical Oncology,0,0,NA,0,0,NA
2019-01-01,Q1,Fife,Emergency Inpatients,AD,Medical Oncology,0,0,NA,5,0,0
2019-04-01,Q2,Fife,Emergency Inpatients,AD,Medical Oncology,0,5,NA,0,5,NA
2019-07-01,Q3,Fife,Emergency Inpatients,AD,Medical Oncology,0,0,NA,0,0,NA
2019-10-01,Q4,Fife,Emergency Inpatients,AD,Medical Oncology,0,0,NA,5,0,0
2020-04-01,Q2,Fife,Emergency Inpatients,AD,Medical Oncology,14,0,0,15,0,0
2020-07-01,Q3,Fife,Emergency Inpatients,AD,Medical Oncology,0,0,NA,0,0,NA
2020-10-01,Q4,Fife,Emergency Inpatients,AD,Medical Oncology,0,5,NA,0,5,NA
2016-04-01,Q2,Fife,Emergency Inpatients,AG,Renal Medicine,52,205,3.94230769230769,228,1765,7.74122807017544
2016-07-01,Q3,Fife,Emergency Inpatients,AG,Renal Medicine,40,190,4.75,246,1818,7.39024390243902
2016-10-01,Q4,Fife,Emergency Inpatients,AG,Renal Medicine,50,318,6.36,263,2170,8.2509505703422
2017-01-01,Q1,Fife,Emergency Inpatients,AG,Renal Medicine,58,435,7.5,248,1962,7.91129032258065
2017-04-01,Q2,Fife,Emergency Inpatients,AG,Renal Medicine,30,118,3.93333333333333,234,1880,8.03418803418803
2017-07-01,Q3,Fife,Emergency Inpatients,AG,Renal Medicine,58,275,4.74137931034483,262,2029,7.74427480916031
2017-10-01,Q4,Fife,Emergency Inpatients,AG,Renal Medicine,59,240,4.06779661016949,289,2059,7.12456747404844
2018-01-01,Q1,Fife,Emergency Inpatients,AG,Renal Medicine,52,417,8.01923076923077,306,2410,7.87581699346405
2018-04-01,Q2,Fife,Emergency Inpatients,AG,Renal Medicine,56,271,4.83928571428571,312,1993,6.38782051282051
2018-07-01,Q3,Fife,Emergency Inpatients,AG,Renal Medicine,45,180,4,234,1768,7.55555555555556
2018-10-01,Q4,Fife,Emergency Inpatients,AG,Renal Medicine,48,333,6.9375,271,2306,8.50922509225092
2019-01-01,Q1,Fife,Emergency Inpatients,AG,Renal Medicine,45,301,6.68888888888889,343,2544,7.41690962099125
2019-04-01,Q2,Fife,Emergency Inpatients,AG,Renal Medicine,32,207,6.46875,322,2082,6.46583850931677
2019-07-01,Q3,Fife,Emergency Inpatients,AG,Renal Medicine,51,327,6.41176470588235,276,2346,8.5
2019-10-01,Q4,Fife,Emergency Inpatients,AG,Renal Medicine,59,275,4.66101694915254,280,2286,8.16428571428571
2020-01-01,Q1,Fife,Emergency Inpatients,AG,Renal Medicine,37,393,10.6216216216216,248,2293,9.24596774193548
2020-04-01,Q2,Fife,Emergency Inpatients,AG,Renal Medicine,48,495,10.3125,118,1262,10.6949152542373
2020-07-01,Q3,Fife,Emergency Inpatients,AG,Renal Medicine,50,217,4.34,208,1498,7.20192307692308
2020-10-01,Q4,Fife,Emergency Inpatients,AG,Renal Medicine,41,247,6.02439024390244,252,1622,6.43650793650794
2021-01-01,Q1,Fife,Emergency Inpatients,AG,Renal Medicine,38,295,7.76315789473684,208,1660,7.98076923076923
2021-04-01,Q2,Fife,Emergency Inpatients,AG,Renal Medicine,40,220,5.5,214,1369,6.39719626168224
2017-10-01,Q4,Fife,Emergency Inpatients,AH,Neurology,0,0,NA,0,0,NA
2018-01-01,Q1,Fife,Emergency Inpatients,AH,Neurology,0,0,NA,0,0,NA
2020-04-01,Q2,Fife,Emergency Inpatients,AH,Neurology,15,30,2,40,266,6.65
2020-07-01,Q3,Fife,Emergency Inpatients,AH,Neurology,0,0,NA,5,48,9.6
2020-10-01,Q4,Fife,Emergency Inpatients,AH,Neurology,0,0,NA,0,0,NA
2021-01-01,Q1,Fife,Emergency Inpatients,AH,Neurology,0,0,NA,0,0,NA
2021-04-01,Q2,Fife,Emergency Inpatients,AH,Neurology,0,0,NA,0,0,NA
2016-04-01,Q2,Fife,Emergency Inpatients,AM,Palliative Medicine,57,1002,17.578947368421,95,1715,18.0526315789474
2016-07-01,Q3,Fife,Emergency Inpatients,AM,Palliative Medicine,59,896,15.1864406779661,96,1392,14.5
2016-10-01,Q4,Fife,Emergency Inpatients,AM,Palliative Medicine,47,736,15.6595744680851,97,1336,13.7731958762887
2017-01-01,Q1,Fife,Emergency Inpatients,AM,Palliative Medicine,51,1004,19.6862745098039,97,1745,17.9896907216495
2017-04-01,Q2,Fife,Emergency Inpatients,AM,Palliative Medicine,41,849,20.7073170731707,79,1679,21.253164556962
2017-07-01,Q3,Fife,Emergency Inpatients,AM,Palliative Medicine,30,654,21.8,76,1642,21.6052631578947
2017-10-01,Q4,Fife,Emergency Inpatients,AM,Palliative Medicine,55,749,13.6181818181818,104,1793,17.2403846153846
2018-01-01,Q1,Fife,Emergency Inpatients,AM,Palliative Medicine,51,755,14.8039215686275,96,1541,16.0520833333333
2018-04-01,Q2,Fife,Emergency Inpatients,AM,Palliative Medicine,50,743,14.86,100,1535,15.35
2018-07-01,Q3,Fife,Emergency Inpatients,AM,Palliative Medicine,52,785,15.0961538461538,101,1632,16.1584158415842
2018-10-01,Q4,Fife,Emergency Inpatients,AM,Palliative Medicine,52,772,14.8461538461538,94,1576,16.7659574468085
2019-01-01,Q1,Fife,Emergency Inpatients,AM,Palliative Medicine,54,641,11.8703703703704,103,1362,13.2233009708738
2019-04-01,Q2,Fife,Emergency Inpatients,AM,Palliative Medicine,62,1252,20.1935483870968,110,2041,18.5545454545455
2019-07-01,Q3,Fife,Emergency Inpatients,AM,Palliative Medicine,52,709,13.6346153846154,89,1392,15.6404494382022
2019-10-01,Q4,Fife,Emergency Inpatients,AM,Palliative Medicine,52,840,16.1538461538462,92,1494,16.2391304347826
2020-01-01,Q1,Fife,Emergency Inpatients,AM,Palliative Medicine,35,682,19.4857142857143,81,1785,22.037037037037
2020-04-01,Q2,Fife,Emergency Inpatients,AM,Palliative Medicine,26,317,12.1923076923077,54,746,13.8148148148148
2020-07-01,Q3,Fife,Emergency Inpatients,AM,Palliative Medicine,24,262,10.9166666666667,45,584,12.9777777777778
2020-10-01,Q4,Fife,Emergency Inpatients,AM,Palliative Medicine,39,648,16.6153846153846,60,927,15.45
2021-01-01,Q1,Fife,Emergency Inpatients,AM,Palliative Medicine,28,252,9,52,578,11.1153846153846
2021-04-01,Q2,Fife,Emergency Inpatients,AM,Palliative Medicine,19,235,12.3684210526316,50,787,15.74
2017-07-01,Q3,Fife,Emergency Inpatients,AP,Rehabilitation Medicine,0,33,NA,15,598,39.8666666666667
2017-10-01,Q4,Fife,Emergency Inpatients,AP,Rehabilitation Medicine,5,65,13,10,246,24.6
2018-01-01,Q1,Fife,Emergency Inpatients,AP,Rehabilitation Medicine,0,76,NA,16,852,53.25
2018-04-01,Q2,Fife,Emergency Inpatients,AP,Rehabilitation Medicine,0,58,NA,15,707,47.1333333333333
2018-07-01,Q3,Fife,Emergency Inpatients,AP,Rehabilitation Medicine,0,22,NA,15,649,43.2666666666667
2019-01-01,Q1,Fife,Emergency Inpatients,AP,Rehabilitation Medicine,5,127,25.4,17,687,40.4117647058824
2019-07-01,Q3,Fife,Emergency Inpatients,AP,Rehabilitation Medicine,0,29,NA,10,495,49.5
2020-01-01,Q1,Fife,Emergency Inpatients,AP,Rehabilitation Medicine,0,48,NA,5,157,31.4
2020-07-01,Q3,Fife,Emergency Inpatients,AP,Rehabilitation Medicine,0,0,NA,12,1244,103.666666666667
2020-10-01,Q4,Fife,Emergency Inpatients,AP,Rehabilitation Medicine,0,38,NA,15,964,64.2666666666667
2016-04-01,Q2,Fife,Emergency Inpatients,AQ,Respiratory Medicine,45,242,5.37777777777778,412,3056,7.41747572815534
2016-07-01,Q3,Fife,Emergency Inpatients,AQ,Respiratory Medicine,43,243,5.65116279069767,451,2908,6.44789356984479
2016-10-01,Q4,Fife,Emergency Inpatients,AQ,Respiratory Medicine,50,299,5.98,443,3056,6.89841986455982
2017-01-01,Q1,Fife,Emergency Inpatients,AQ,Respiratory Medicine,49,330,6.73469387755102,449,3277,7.29844097995546
2017-04-01,Q2,Fife,Emergency Inpatients,AQ,Respiratory Medicine,34,257,7.55882352941176,456,3296,7.2280701754386
2017-07-01,Q3,Fife,Emergency Inpatients,AQ,Respiratory Medicine,31,263,8.48387096774194,496,3073,6.19556451612903
2017-10-01,Q4,Fife,Emergency Inpatients,AQ,Respiratory Medicine,39,128,3.28205128205128,523,3118,5.96175908221797
2018-01-01,Q1,Fife,Emergency Inpatients,AQ,Respiratory Medicine,55,331,6.01818181818182,505,3489,6.90891089108911
2018-04-01,Q2,Fife,Emergency Inpatients,AQ,Respiratory Medicine,55,240,4.36363636363636,599,3255,5.43405676126878
2018-07-01,Q3,Fife,Emergency Inpatients,AQ,Respiratory Medicine,55,295,5.36363636363636,510,3239,6.35098039215686
2018-10-01,Q4,Fife,Emergency Inpatients,AQ,Respiratory Medicine,50,286,5.72,485,3658,7.54226804123711
2019-01-01,Q1,Fife,Emergency Inpatients,AQ,Respiratory Medicine,70,361,5.15714285714286,519,3563,6.86512524084778
2019-04-01,Q2,Fife,Emergency Inpatients,AQ,Respiratory Medicine,45,289,6.42222222222222,503,3144,6.25049701789264
2019-07-01,Q3,Fife,Emergency Inpatients,AQ,Respiratory Medicine,60,355,5.91666666666667,550,3319,6.03454545454545
2019-10-01,Q4,Fife,Emergency Inpatients,AQ,Respiratory Medicine,60,308,5.13333333333333,534,3455,6.47003745318352
2020-01-01,Q1,Fife,Emergency Inpatients,AQ,Respiratory Medicine,65,325,5,523,3497,6.68642447418738
2020-04-01,Q2,Fife,Emergency Inpatients,AQ,Respiratory Medicine,29,86,2.96551724137931,365,1765,4.83561643835616
2020-07-01,Q3,Fife,Emergency Inpatients,AQ,Respiratory Medicine,45,256,5.68888888888889,574,3289,5.72996515679443
2020-10-01,Q4,Fife,Emergency Inpatients,AQ,Respiratory Medicine,60,294,4.9,564,3344,5.9290780141844
2021-01-01,Q1,Fife,Emergency Inpatients,AQ,Respiratory Medicine,45,249,5.53333333333333,567,3374,5.95061728395062
2021-04-01,Q2,Fife,Emergency Inpatients,AQ,Respiratory Medicine,55,299,5.43636363636364,536,3211,5.99067164179105
2020-04-01,Q2,Fife,Emergency Inpatients,AR,Rheumatology,5,0,0,5,0,0
2016-04-01,Q2,Fife,Emergency Inpatients,C1,General Surgery,1232,1219,0.989448051948052,1297,5310,4.0940632228219
2016-07-01,Q3,Fife,Emergency Inpatients,C1,General Surgery,1244,1153,0.926848874598071,1324,5069,3.8285498489426
2016-10-01,Q4,Fife,Emergency Inpatients,C1,General Surgery,1184,1172,0.989864864864865,1246,4477,3.59309791332263
2017-01-01,Q1,Fife,Emergency Inpatients,C1,General Surgery,1221,1230,1.00737100737101,1324,4469,3.37537764350453
2017-04-01,Q2,Fife,Emergency Inpatients,C1,General Surgery,1297,1294,0.997686969930609,1343,4831,3.59717051377513
2017-07-01,Q3,Fife,Emergency Inpatients,C1,General Surgery,1264,1106,0.875,1367,4390,3.21141185076811
2017-10-01,Q4,Fife,Emergency Inpatients,C1,General Surgery,1313,1284,0.977913175932978,1372,4848,3.533527696793
2018-01-01,Q1,Fife,Emergency Inpatients,C1,General Surgery,1253,1301,1.03830806065443,1328,4766,3.58885542168675
2018-04-01,Q2,Fife,Emergency Inpatients,C1,General Surgery,1290,1273,0.986821705426357,1369,4637,3.38714390065741
2018-07-01,Q3,Fife,Emergency Inpatients,C1,General Surgery,1284,1262,0.982866043613707,1343,4006,2.98287416232316
2018-10-01,Q4,Fife,Emergency Inpatients,C1,General Surgery,1216,1263,1.03865131578947,1314,4382,3.33485540334855
2019-01-01,Q1,Fife,Emergency Inpatients,C1,General Surgery,1275,1137,0.891764705882353,1318,3962,3.00606980273141
2019-04-01,Q2,Fife,Emergency Inpatients,C1,General Surgery,1196,1300,1.08695652173913,1277,4333,3.39310884886453
2019-07-01,Q3,Fife,Emergency Inpatients,C1,General Surgery,1274,1460,1.14599686028257,1354,4557,3.36558345642541
2019-10-01,Q4,Fife,Emergency Inpatients,C1,General Surgery,1200,1157,0.964166666666667,1265,3843,3.03794466403162
2020-01-01,Q1,Fife,Emergency Inpatients,C1,General Surgery,1007,1113,1.10526315789474,1088,3639,3.34466911764706
2020-04-01,Q2,Fife,Emergency Inpatients,C1,General Surgery,841,662,0.787158145065398,897,2667,2.97324414715719
2020-07-01,Q3,Fife,Emergency Inpatients,C1,General Surgery,1253,1156,0.922585794094174,1305,4480,3.43295019157088
2020-10-01,Q4,Fife,Emergency Inpatients,C1,General Surgery,1225,981,0.800816326530612,1293,4047,3.12993039443155
2021-01-01,Q1,Fife,Emergency Inpatients,C1,General Surgery,1170,926,0.791452991452991,1216,3818,3.13980263157895
2021-04-01,Q2,Fife,Emergency Inpatients,C1,General Surgery,1395,970,0.695340501792115,1431,4607,3.21942697414396
2016-04-01,Q2,Fife,Emergency Inpatients,C3,Anaesthetics,50,173,3.46,97,495,5.10309278350515
2016-07-01,Q3,Fife,Emergency Inpatients,C3,Anaesthetics,33,199,6.03030303030303,70,479,6.84285714285714
2016-10-01,Q4,Fife,Emergency Inpatients,C3,Anaesthetics,40,157,3.925,76,583,7.67105263157895
2017-01-01,Q1,Fife,Emergency Inpatients,C3,Anaesthetics,43,195,4.53488372093023,84,653,7.77380952380952
2017-04-01,Q2,Fife,Emergency Inpatients,C3,Anaesthetics,34,163,4.79411764705882,75,514,6.85333333333333
2017-07-01,Q3,Fife,Emergency Inpatients,C3,Anaesthetics,50,145,2.9,95,435,4.57894736842105
2017-10-01,Q4,Fife,Emergency Inpatients,C3,Anaesthetics,50,254,5.08,97,529,5.45360824742268
