date,quarter,hb,specialty_name,all_staffed_beds,total_occupied_beds,average_available_staffed_beds,average_occupied_beds,percentage_occupancy
2018-01-01,Q1,Ayrshire & Arran,Accident & Emergency,216,216,2.4,2.4,100
2018-04-01,Q2,Ayrshire & Arran,Accident & Emergency,254,254,2.791208791208791,2.791208791208791,100
2018-07-01,Q3,Ayrshire & Arran,Accident & Emergency,220,220,2.391304347826087,2.391304347826087,100
2018-10-01,Q4,Ayrshire & Arran,Accident & Emergency,262,262,2.847826086956522,2.847826086956522,100
2019-01-01,Q1,Ayrshire & Arran,Accident & Emergency,278,278,3.088888888888889,3.088888888888889,100
2019-04-01,Q2,Ayrshire & Arran,Accident & Emergency,159,159,1.7472527472527473,1.7472527472527473,100
2019-07-01,Q3,Ayrshire & Arran,Accident & Emergency,126,126,1.3695652173913044,1.3695652173913044,100
2019-10-01,Q4,Ayrshire & Arran,Accident & Emergency,101,101,1.0978260869565215,1.0978260869565215,100
2020-01-01,Q1,Ayrshire & Arran,Accident & Emergency,49,49,0.5384615384615384,0.5384615384615384,100
2020-04-01,Q2,Ayrshire & Arran,Accident & Emergency,56,56,0.6153846153846154,0.6153846153846154,100
2020-07-01,Q3,Ayrshire & Arran,Accident & Emergency,49,49,0.532608695652174,0.532608695652174,100
2020-10-01,Q4,Ayrshire & Arran,Accident & Emergency,42,42,0.4565217391304347,0.4565217391304347,100
2021-01-01,Q1,Ayrshire & Arran,Accident & Emergency,40,40,0.4444444444444444,0.4444444444444444,100
2021-04-01,Q2,Ayrshire & Arran,Accident & Emergency,42,42,0.4615384615384616,0.4615384615384616,100
2016-04-01,Q2,Ayrshire & Arran,All Acute,88338,82057,970.7472527472528,901.7252747252747,92.8898095949648
2016-07-01,Q3,Ayrshire & Arran,All Acute,89440,82613,972.1739130434784,897.9673913043479,92.36694991055457
2016-10-01,Q4,Ayrshire & Arran,All Acute,92529,86401,1005.75,939.141304347826,93.3772114688368
2017-01-01,Q1,Ayrshire & Arran,All Acute,93171,88147,1035.2333333333331,979.4111111111112,94.60776421848
2017-04-01,Q2,Ayrshire & Arran,All Acute,93471,85445,1027.1538461538462,938.956043956044,91.41337955087674
2017-07-01,Q3,Ayrshire & Arran,All Acute,93257,85931,1013.6630434782608,934.032608695652,92.14428943671788
2017-10-01,Q4,Ayrshire & Arran,All Acute,96790,89433,1052.0652173913045,972.0978260869564,92.3990081620002
2018-01-01,Q1,Ayrshire & Arran,All Acute,97321,89818,1081.3444444444444,997.9777777777778,92.29046146258258
2018-04-01,Q2,Ayrshire & Arran,All Acute,90737,83870,997.10989010989,921.6483516483516,92.43197372626382
2018-07-01,Q3,Ayrshire & Arran,All Acute,86024,79863,935.0434782608696,868.0760869565217,92.8380451966893
2018-10-01,Q4,Ayrshire & Arran,All Acute,85405,79521,928.3152173913044,864.3586956521739,93.11047362566592
2019-01-01,Q1,Ayrshire & Arran,All Acute,85491,81775,949.9,908.6111111111112,95.65334362681452
2019-04-01,Q2,Ayrshire & Arran,All Acute,84452,79924,928.043956043956,878.2857142857143,94.63837446123242
2019-07-01,Q3,Ayrshire & Arran,All Acute,85118,80009,925.195652173913,869.6630434782609,93.99774430790198
2019-10-01,Q4,Ayrshire & Arran,All Acute,86469,81597,939.8804347826087,886.9239130434783,94.365610796933
2020-01-01,Q1,Ayrshire & Arran,All Acute,87439,79602,960.868131868132,874.7472527472528,91.03718020562908
2020-04-01,Q2,Ayrshire & Arran,All Acute,79260,58335,870.989010989011,641.0439560439561,73.5995457986374
2020-07-01,Q3,Ayrshire & Arran,All Acute,81232,72179,882.9565217391304,784.554347826087,88.85537719125469
2020-10-01,Q4,Ayrshire & Arran,All Acute,88117,77380,957.7934782608696,841.0869565217391,87.81506406255319
2021-01-01,Q1,Ayrshire & Arran,All Acute,86788,76215,964.3111111111112,846.8333333333334,87.81744019910587
2021-04-01,Q2,Ayrshire & Arran,All Acute,86764,77846,953.4505494505496,855.4505494505495,89.72154349730303
2016-04-01,Q2,Ayrshire & Arran,All Specialties,138965,118166,1527.0879120879122,1298.5274725274726,85.0329219587666
2016-07-01,Q3,Ayrshire & Arran,All Specialties,138812,120116,1508.8260869565215,1305.608695652174,86.53142379621359
2016-10-01,Q4,Ayrshire & Arran,All Specialties,140841,122236,1530.8804347826087,1328.6521739130435,86.79006823297193
2017-01-01,Q1,Ayrshire & Arran,All Specialties,138644,121790,1540.4888888888888,1353.2222222222222,87.84368598713252
2017-04-01,Q2,Ayrshire & Arran,All Specialties,139351,118598,1531.3296703296703,1303.2747252747254,85.10739068969725
2017-07-01,Q3,Ayrshire & Arran,All Specialties,139133,120189,1512.3152173913045,1306.4021739130435,86.38425104037145
2017-10-01,Q4,Ayrshire & Arran,All Specialties,142197,124643,1545.6195652173913,1354.8152173913045,87.65515446880032
2018-01-01,Q1,Ayrshire & Arran,All Specialties,141280,123755,1569.7777777777778,1375.0555555555557,87.59555492638732
2018-04-01,Q2,Ayrshire & Arran,All Specialties,135049,117682,1484.0549450549452,1293.2087912087911,87.1402231782538
2018-07-01,Q3,Ayrshire & Arran,All Specialties,129342,111857,1405.891304347826,1215.8369565217392,86.48157597686755
2018-10-01,Q4,Ayrshire & Arran,All Specialties,128415,112404,1395.8152173913045,1221.7826086956522,87.53183039364562
2019-01-01,Q1,Ayrshire & Arran,All Specialties,127225,113176,1413.611111111111,1257.5111111111112,88.95735900962862
2019-04-01,Q2,Ayrshire & Arran,All Specialties,125097,111417,1374.6923076923076,1224.362637362637,89.0644859588959
2019-07-01,Q3,Ayrshire & Arran,All Specialties,125044,112458,1359.1739130434785,1222.3695652173913,89.93474297047439
2019-10-01,Q4,Ayrshire & Arran,All Specialties,127096,113932,1381.4782608695652,1238.391304347826,89.64247497954302
2020-01-01,Q1,Ayrshire & Arran,All Specialties,128273,109791,1409.5934065934066,1206.4945054945056,85.59166777108199
2020-04-01,Q2,Ayrshire & Arran,All Specialties,118227,83771,1299.1978021978025,920.5604395604396,70.8560650274472
2020-07-01,Q3,Ayrshire & Arran,All Specialties,119063,99464,1294.1630434782608,1081.1304347826087,83.53896676549391
2020-10-01,Q4,Ayrshire & Arran,All Specialties,125897,104624,1368.445652173913,1137.2173913043478,83.10285392026815
2021-01-01,Q1,Ayrshire & Arran,All Specialties,123289,101388,1369.8777777777775,1126.5333333333333,82.23604701149331
2021-04-01,Q2,Ayrshire & Arran,All Specialties,123646,104055,1358.7472527472528,1143.4615384615386,84.15557316856187
2016-04-01,Q2,Ayrshire & Arran,Anaesthetics,738,469,8.10989010989011,5.153846153846154,63.55013550135502
2016-07-01,Q3,Ayrshire & Arran,Anaesthetics,747,505,8.119565217391305,5.489130434782608,67.60374832663989
2016-10-01,Q4,Ayrshire & Arran,Anaesthetics,762,431,8.282608695652174,4.684782608695652,56.561679790026254
2017-01-01,Q1,Ayrshire & Arran,Anaesthetics,852,636,9.466666666666669,7.066666666666666,74.64788732394366
2017-04-01,Q2,Ayrshire & Arran,Anaesthetics,857,616,9.417582417582418,6.769230769230769,71.87864644107351
2017-07-01,Q3,Ayrshire & Arran,Anaesthetics,952,719,10.347826086956522,7.815217391304348,75.52521008403362
2017-10-01,Q4,Ayrshire & Arran,Anaesthetics,950,612,10.326086956521738,6.6521739130434785,64.42105263157896
2018-01-01,Q1,Ayrshire & Arran,Anaesthetics,917,681,10.188888888888888,7.566666666666666,74.2639040348964
2018-04-01,Q2,Ayrshire & Arran,Anaesthetics,884,517,9.714285714285714,5.681318681318682,58.4841628959276
2018-07-01,Q3,Ayrshire & Arran,Anaesthetics,14,11,0.15217391304347827,0.11956521739130437,78.57142857142857
2018-10-01,Q4,Ayrshire & Arran,Anaesthetics,4,4,0.04347826086956521,0.04347826086956521,100
2019-01-01,Q1,Ayrshire & Arran,Anaesthetics,4,4,0.04444444444444444,0.04444444444444444,100
2019-04-01,Q2,Ayrshire & Arran,Anaesthetics,2,2,0.02197802197802198,0.02197802197802198,100
2019-07-01,Q3,Ayrshire & Arran,Anaesthetics,2,2,0.0217391304347826,0.0217391304347826,100
2020-01-01,Q1,Ayrshire & Arran,Anaesthetics,3,3,0.03296703296703297,0.03296703296703297,100
2020-07-01,Q3,Ayrshire & Arran,Anaesthetics,2,2,0.0217391304347826,0.0217391304347826,100
2016-04-01,Q2,Ayrshire & Arran,Cardiology,2966,2782,32.59340659340659,30.571428571428573,93.7963587322994
2016-07-01,Q3,Ayrshire & Arran,Cardiology,2858,2684,31.065217391304348,29.17391304347826,93.9118264520644
2016-10-01,Q4,Ayrshire & Arran,Cardiology,3220,3024,35,32.869565217391305,93.91304347826087
2017-01-01,Q1,Ayrshire & Arran,Cardiology,2953,2779,32.81111111111111,30.877777777777776,94.10768709786656
2017-04-01,Q2,Ayrshire & Arran,Cardiology,2572,2374,28.263736263736263,26.087912087912088,92.30171073094868
2017-07-01,Q3,Ayrshire & Arran,Cardiology,1828,1690,19.869565217391305,18.369565217391305,92.4507658643326
2017-10-01,Q4,Ayrshire & Arran,Cardiology,1826,1686,19.847826086956523,18.32608695652174,92.33296823658269
2018-01-01,Q1,Ayrshire & Arran,Cardiology,1661,1535,18.455555555555556,17.055555555555557,92.41420830824804
2018-04-01,Q2,Ayrshire & Arran,Cardiology,1790,1532,19.67032967032967,16.835164835164836,85.58659217877094
2018-07-01,Q3,Ayrshire & Arran,Cardiology,1751,1588,19.032608695652176,17.26086956521739,90.6910336950314
2018-10-01,Q4,Ayrshire & Arran,Cardiology,1732,1568,18.82608695652174,17.043478260869566,90.53117782909932
2019-01-01,Q1,Ayrshire & Arran,Cardiology,1727,1606,19.18888888888889,17.844444444444445,92.9936305732484
2019-04-01,Q2,Ayrshire & Arran,Cardiology,1721,1586,18.912087912087912,17.428571428571427,92.15572341661824
2019-07-01,Q3,Ayrshire & Arran,Cardiology,1745,1595,18.967391304347824,17.33695652173913,91.40401146131806
2019-10-01,Q4,Ayrshire & Arran,Cardiology,1709,1577,18.57608695652174,17.141304347826086,92.2761849034523
2020-01-01,Q1,Ayrshire & Arran,Cardiology,1645,1487,18.076923076923077,16.34065934065934,90.39513677811549
2020-04-01,Q2,Ayrshire & Arran,Cardiology,1529,882,16.802197802197803,9.692307692307692,57.68476128188358
2020-07-01,Q3,Ayrshire & Arran,Cardiology,1409,1260,15.315217391304348,13.695652173913045,89.42512420156139
2020-10-01,Q4,Ayrshire & Arran,Cardiology,1132,1054,12.304347826086955,11.456521739130435,93.1095406360424
2021-01-01,Q1,Ayrshire & Arran,Cardiology,985,870,10.944444444444445,9.666666666666666,88.3248730964467
2021-04-01,Q2,Ayrshire & Arran,Cardiology,1064,958,11.692307692307692,10.527472527472527,90.0375939849624
2016-10-01,Q4,Ayrshire & Arran,Clinical Oncology,2,2,0.0217391304347826,0.0217391304347826,100
2018-01-01,Q1,Ayrshire & Arran,Clinical Oncology,1,1,0.01111111111111111,0.01111111111111111,100
2016-04-01,Q2,Ayrshire & Arran,Clinical Radiology,2,2,0.02197802197802198,0.02197802197802198,100
2016-07-01,Q3,Ayrshire & Arran,Clinical Radiology,1,1,0.0108695652173913,0.0108695652173913,100
2017-01-01,Q1,Ayrshire & Arran,Clinical Radiology,1,1,0.01111111111111111,0.01111111111111111,100
2017-04-01,Q2,Ayrshire & Arran,Clinical Radiology,1,1,0.01098901098901099,0.01098901098901099,100
2017-10-01,Q4,Ayrshire & Arran,Clinical Radiology,1,1,0.0108695652173913,0.0108695652173913,100
2018-04-01,Q2,Ayrshire & Arran,Clinical Radiology,2,2,0.02197802197802198,0.02197802197802198,100
2019-01-01,Q1,Ayrshire & Arran,Clinical Radiology,1,1,0.01111111111111111,0.01111111111111111,100
2019-07-01,Q3,Ayrshire & Arran,Clinical Radiology,2,2,0.0217391304347826,0.0217391304347826,100
2017-01-01,Q1,Ayrshire & Arran,Community Dental Practice,1,1,0.01111111111111111,0.01111111111111111,100
2018-01-01,Q1,Ayrshire & Arran,Community Dental Practice,1,1,0.01111111111111111,0.01111111111111111,100
2019-04-01,Q2,Ayrshire & Arran,Community Dental Practice,2,2,0.02197802197802198,0.02197802197802198,100
2016-04-01,Q2,Ayrshire & Arran,Community Grouping,8441,5625,92.75824175824177,61.81318681318681,66.6390238123445
2016-07-01,Q3,Ayrshire & Arran,Community Grouping,8555,6033,92.9891304347826,65.57608695652173,70.52016364699007
2016-10-01,Q4,Ayrshire & Arran,Community Grouping,7559,5201,82.16304347826087,56.53260869565217,68.80539753935705
2017-01-01,Q1,Ayrshire & Arran,Community Grouping,5812,3965,64.57777777777778,44.05555555555556,68.22092222986923
2017-04-01,Q2,Ayrshire & Arran,Community Grouping,5748,3892,63.16483516483517,42.76923076923077,67.71050800278357
2017-07-01,Q3,Ayrshire & Arran,Community Grouping,5662,3510,61.54347826086956,38.15217391304348,61.99222889438361
2017-10-01,Q4,Ayrshire & Arran,Community Grouping,5499,3865,59.77173913043478,42.01086956521739,70.28550645571923
2018-01-01,Q1,Ayrshire & Arran,Community Grouping,5414,4322,60.15555555555556,48.022222222222226,79.83007018840044
2018-04-01,Q2,Ayrshire & Arran,Community Grouping,5304,3401,58.285714285714285,37.37362637362637,64.12141779788838
2018-07-01,Q3,Ayrshire & Arran,Community Grouping,4824,3189,52.43478260869565,34.66304347826087,66.10696517412936
2018-10-01,Q4,Ayrshire & Arran,Community Grouping,5231,3591,56.858695652173914,39.03260869565217,68.64844198050085
2019-01-01,Q1,Ayrshire & Arran,Community Grouping,5353,4130,59.477777777777774,45.888888888888886,77.1529983186998
2019-04-01,Q2,Ayrshire & Arran,Community Grouping,5730,4026,62.96703296703296,44.24175824175824,70.26178010471205
2019-07-01,Q3,Ayrshire & Arran,Community Grouping,5950,4264,64.67391304347827,46.34782608695652,71.66386554621849
2019-10-01,Q4,Ayrshire & Arran,Community Grouping,5791,4262,62.94565217391305,46.32608695652174,73.5969608012433
2020-01-01,Q1,Ayrshire & Arran,Community Grouping,5368,4172,58.989010989010985,45.84615384615385,77.71982116244412
2020-04-01,Q2,Ayrshire & Arran,Community Grouping,5524,2412,60.7032967032967,26.505494505494507,43.66401158580739
2020-07-01,Q3,Ayrshire & Arran,Community Grouping,5674,2775,61.67391304347826,30.16304347826087,48.90729643990131
2020-10-01,Q4,Ayrshire & Arran,Community Grouping,5704,2695,62,29.293478260869566,47.24754558204769
2021-01-01,Q1,Ayrshire & Arran,Community Grouping,5352,2813,59.46666666666667,31.255555555555556,52.559790732436475
2021-04-01,Q2,Ayrshire & Arran,Community Grouping,5554,2965,61.03296703296704,32.582417582417584,53.38494778537991
2017-01-01,Q1,Ayrshire & Arran,Dental Grouping,1,1,0.01111111111111111,0.01111111111111111,100
2018-01-01,Q1,Ayrshire & Arran,Dental Grouping,1,1,0.01111111111111111,0.01111111111111111,100
2019-04-01,Q2,Ayrshire & Arran,Dental Grouping,2,2,0.02197802197802198,0.02197802197802198,100
2016-04-01,Q2,Ayrshire & Arran,Dermatology,209,181,2.2967032967032965,1.989010989010989,86.60287081339713
2016-07-01,Q3,Ayrshire & Arran,Dermatology,208,183,2.260869565217391,1.9891304347826089,87.98076923076924
2016-10-01,Q4,Ayrshire & Arran,Dermatology,145,115,1.576086956521739,1.25,79.3103448275862
2017-01-01,Q1,Ayrshire & Arran,Dermatology,101,85,1.1222222222222222,0.9444444444444444,84.15841584158416
2017-04-01,Q2,Ayrshire & Arran,Dermatology,144,124,1.5824175824175823,1.362637362637363,86.11111111111111
2017-07-01,Q3,Ayrshire & Arran,Dermatology,133,100,1.4456521739130437,1.0869565217391304,75.18796992481202
2017-10-01,Q4,Ayrshire & Arran,Dermatology,158,139,1.7173913043478262,1.5108695652173914,87.9746835443038
2018-01-01,Q1,Ayrshire & Arran,Dermatology,87,51,0.9666666666666668,0.5666666666666667,58.620689655172406
2018-04-01,Q2,Ayrshire & Arran,Dermatology,192,171,2.10989010989011,1.879120879120879,89.0625
2018-07-01,Q3,Ayrshire & Arran,Dermatology,180,164,1.9565217391304348,1.7826086956521738,91.11111111111111
2018-10-01,Q4,Ayrshire & Arran,Dermatology,85,73,0.9239130434782608,0.7934782608695652,85.88235294117646
2019-01-01,Q1,Ayrshire & Arran,Dermatology,115,102,1.2777777777777777,1.1333333333333333,88.69565217391305
2019-04-01,Q2,Ayrshire & Arran,Dermatology,197,158,2.1648351648351647,1.7362637362637363,80.20304568527919
2019-07-01,Q3,Ayrshire & Arran,Dermatology,176,163,1.9130434782608696,1.7717391304347827,92.61363636363636
2019-10-01,Q4,Ayrshire & Arran,Dermatology,107,83,1.1630434782608696,0.9021739130434784,77.57009345794393
2020-01-01,Q1,Ayrshire & Arran,Dermatology,155,30,1.7032967032967032,0.32967032967032966,19.35483870967742
2020-04-01,Q2,Ayrshire & Arran,Dermatology,143,0,1.5714285714285714,0,0
2020-07-01,Q3,Ayrshire & Arran,Dermatology,89,89,0.967391304347826,0.967391304347826,100
2021-01-01,Q1,Ayrshire & Arran,Dermatology,7,7,0.07777777777777778,0.07777777777777778,100
2021-04-01,Q2,Ayrshire & Arran,Dermatology,53,53,0.5824175824175825,0.5824175824175825,100
2016-04-01,Q2,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",793,759,8.714285714285714,8.340659340659341,95.71248423707442
2016-07-01,Q3,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",757,675,8.228260869565217,7.336956521739131,89.16776750330251
2016-10-01,Q4,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",744,694,8.08695652173913,7.543478260869565,93.27956989247312
2017-01-01,Q1,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",761,710,8.455555555555556,7.888888888888889,93.2982917214192
2017-04-01,Q2,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",923,901,10.142857142857142,9.9010989010989,97.61646803900324
2017-07-01,Q3,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",959,920,10.423913043478262,10,95.93326381647547
2017-10-01,Q4,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",794,688,8.630434782608695,7.478260869565218,86.64987405541562
2018-01-01,Q1,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",789,764,8.766666666666667,8.488888888888889,96.83143219264892
2018-04-01,Q2,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",840,745,9.23076923076923,8.186813186813186,88.69047619047619
2018-07-01,Q3,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",840,749,9.130434782608695,8.141304347826088,89.16666666666669
2018-10-01,Q4,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",858,812,9.326086956521738,8.826086956521738,94.63869463869464
2019-01-01,Q1,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",598,585,6.644444444444445,6.5,97.82608695652172
2019-04-01,Q2,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",790,782,8.68131868131868,8.593406593406593,98.98734177215192
2019-07-01,Q3,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",831,794,9.032608695652174,8.630434782608695,95.54753309265944
2019-10-01,Q4,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",771,751,8.380434782608695,8.16304347826087,97.4059662775616
2020-01-01,Q1,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",837,711,9.197802197802195,7.813186813186813,84.94623655913979
2020-04-01,Q2,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",792,252,8.703296703296703,2.769230769230769,31.818181818181817
2020-07-01,Q3,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",614,537,6.673913043478261,5.836956521739131,87.45928338762215
2020-10-01,Q4,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",469,436,5.0978260869565215,4.739130434782608,92.9637526652452
2021-01-01,Q1,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",240,240,2.6666666666666665,2.6666666666666665,100
2021-04-01,Q2,Ayrshire & Arran,"Ear, Nose & Throat (ENT)",406,406,4.461538461538462,4.461538461538462,100
2016-04-01,Q2,Ayrshire & Arran,Emergency Grouping,396,252,4.351648351648351,2.769230769230769,63.63636363636363
2016-07-01,Q3,Ayrshire & Arran,Emergency Grouping,345,249,3.75,2.7065217391304346,72.17391304347825
2016-10-01,Q4,Ayrshire & Arran,Emergency Grouping,323,200,3.510869565217391,2.1739130434782608,61.91950464396285
2017-01-01,Q1,Ayrshire & Arran,Emergency Grouping,373,269,4.144444444444445,2.988888888888889,72.11796246648792
2017-04-01,Q2,Ayrshire & Arran,Emergency Grouping,404,404,4.43956043956044,4.43956043956044,100
2017-07-01,Q3,Ayrshire & Arran,Emergency Grouping,388,388,4.217391304347826,4.217391304347826,100
2017-10-01,Q4,Ayrshire & Arran,Emergency Grouping,346,346,3.760869565217391,3.760869565217391,100
2018-01-01,Q1,Ayrshire & Arran,Emergency Grouping,216,216,2.4,2.4,100
